"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Friedmanniella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.132076522244613	0.209768594153209	"All logistic values are the same"	"prevalence"	64	64
"Frigoribacterium"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.361339397205025	0.448956206792793	"(maxstephalfit) PIRLS step-halvings failed to reduce deviance in pwrssUpdate"	"prevalence"	64	59
"Frigoribacterium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.726998854939389	0.779165184988475	"(maxstephalfit) PIRLS step-halvings failed to reduce deviance in pwrssUpdate"	"prevalence"	64	59
"Gaiella"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.078796097697333	0.142932456288185	"All logistic values are the same"	"prevalence"	64	64
"Gaiella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	3.1711874590785e-08	8.57777403738874e-07	"All logistic values are the same"	"prevalence"	64	64
"Gemmata"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0507878193718631	0.103944749851452	"All logistic values are the same"	"prevalence"	64	64
"Gemmata"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.177878926687492	0.261236415344393	"All logistic values are the same"	"prevalence"	64	64
"Gemmatimonas"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.000233269200080449	0.0017608062199621	"All logistic values are the same"	"prevalence"	64	64
"Gemmatimonas"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.635956691257157	0.704166557196411	"All logistic values are the same"	"prevalence"	64	64
"Geodermatophilus"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.439150368971906	0.522463076118314	"All logistic values are the same"	"prevalence"	64	64
"Geodermatophilus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.0234184167240797	0.0597742844006462	"All logistic values are the same"	"prevalence"	64	64
"Granulicella"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.00721434520198923	0.024584807435905	"All logistic values are the same"	"prevalence"	64	64
"Granulicella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.0375285189683824	0.0839013385853644	"All logistic values are the same"	"prevalence"	64	64
"Haliangium"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0991566409998027	0.16977551702893	"All logistic values are the same"	"prevalence"	64	64
"Haliangium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.351874683059794	0.441100049121385	"All logistic values are the same"	"prevalence"	64	64
"Hydrotalea"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	0.450150768500251	0.531996362773024	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Hydrotalea"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	49.3137299154826	0	11014103.9916291	0.999996427611019	NA	1.78157781718715e-10	9.62052021281063e-09	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Hymenobacter"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.40956554904819	0.493164691992847	"pwrssUpdate did not converge in (maxit) iterations"	"prevalence"	64	63
"Hymenobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.0415807439537762	0.0898144069401567	"pwrssUpdate did not converge in (maxit) iterations"	"prevalence"	64	63
"Hyphomicrobium"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.316673228919845	0.408648174084064	"All logistic values are the same"	"prevalence"	64	64
"Hyphomicrobium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	2.17082044666455e-11	1.69323994839835e-09	"All logistic values are the same"	"prevalence"	64	64
"Iamia"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0383639539556432	0.0854968116725764	"All logistic values are the same"	"prevalence"	64	64
"Iamia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.00057216557702851	0.00365145668249104	"All logistic values are the same"	"prevalence"	64	64
"Inquilinus"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	5.95067648348378e-05	0.000549654590974423	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Inquilinus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	49.3137299154826	0	11014103.9916291	0.999996427611019	NA	0.250748824248325	0.336569167537904	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Isosphaera"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.000128618469188946	0.00102602460648454	"All logistic values are the same"	"prevalence"	64	64
"Isosphaera"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.51720491497376	0.595209590674721	"All logistic values are the same"	"prevalence"	64	64
"Jatrophihabitans"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.016408438661411	0.0466345098797997	"All logistic values are the same"	"prevalence"	64	64
"Jatrophihabitans"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.0134522664085939	0.0401850681652464	"All logistic values are the same"	"prevalence"	64	64
"Kineosporia"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.724982328242599	0.778767291493541	"All logistic values are the same"	"prevalence"	64	64
"Kineosporia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.224161767178903	0.311218575668247	"All logistic values are the same"	"prevalence"	64	64
"Kribbella"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.000708134607557944	0.00424880764534767	"All logistic values are the same"	"prevalence"	64	64
"Kribbella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	4.33307330316853e-10	1.78930438754371e-08	"All logistic values are the same"	"prevalence"	64	64
"Ktedonobacter"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.00398230776761258	0.0160665520279542	"All logistic values are the same"	"prevalence"	64	64
"Ktedonobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	2.33961492457606e-05	0.000241530834860647	"All logistic values are the same"	"prevalence"	64	64
"Labrys"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.847533338573887	0.890671262992319	"All logistic values are the same"	"prevalence"	64	64
"Labrys"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.00323417446389384	0.0140147560102066	"All logistic values are the same"	"prevalence"	64	64
"Legionella"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.000802996655216546	0.00477714959289843	"All logistic values are the same"	"prevalence"	64	64
"Legionella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.0761813544799062	0.138547437422006	"All logistic values are the same"	"prevalence"	64	64
"Leifsonia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	15.6477718683263	0	11.9686697610249	0.191078796917639	NA	5.05268261737476e-20	3.54698319739708e-17	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	62
"Limnobacter"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	8.67811099336093e-06	0.000103254812158294	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Limnobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	49.3137299154826	0	11014103.9916291	0.999996427611019	NA	0.259917702886439	0.34688636392829	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Luedemannella"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.202533853874762	0.290754121513462	"All logistic values are the same"	"prevalence"	64	64
"Luedemannella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.116671433587203	0.191362958827608	"All logistic values are the same"	"prevalence"	64	64
"Luteibacter"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0608147761661546	0.118588813524001	"All logistic values are the same"	"prevalence"	64	64
"Luteibacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.00047962115950353	0.00317635899973092	"All logistic values are the same"	"prevalence"	64	64
"Luteolibacter"	"Reads"	"Reads"	"Reads"	933.754723832756	0	9172236.73602458	0.999918773522983	NA	0.342121065867597	0.432736915746042	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	62
"Luteolibacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-58.4264596293914	0	18344473.4720492	0.999997458767615	NA	0.214611269093012	0.30071279621416	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	62
"Lysinibacillus"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0721340536832555	0.133963242554617	"All logistic values are the same"	"prevalence"	64	64
"Lysinibacillus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	2.70484982180663e-07	5.42515592830931e-06	"All logistic values are the same"	"prevalence"	64	64
"Lysinimonas"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.061857208641378	0.119955139409523	"All logistic values are the same"	"prevalence"	64	64
"Lysinimonas"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.981547598760306	0.988891204499023	"All logistic values are the same"	"prevalence"	64	64
"Lysobacter"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	0.972886749501946	0.982685608849447	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Lysobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	49.3137299154826	0	11014103.9916291	0.999996427611019	NA	0.000261456188104018	0.00189218808297959	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Marmoricola"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0714627829528626	0.133391871291822	"All logistic values are the same"	"prevalence"	64	64
"Marmoricola"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.838181431245188	0.882163965118624	"All logistic values are the same"	"prevalence"	64	64
"Massilia"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.488188089200052	0.569282456176805	"All logistic values are the same"	"prevalence"	64	64
"Massilia"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	5.55012313376184e-07	9.91450493569835e-06	"All logistic values are the same"	"prevalence"	64	64
"Mesorhizobium"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.20624482214325	0.294276148667807	"All logistic values are the same"	"prevalence"	64	64
"Mesorhizobium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	1.90860543046692e-06	3.04509320951768e-05	"All logistic values are the same"	"prevalence"	64	64
"Methylobacterium"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	4.92780659940261e-05	0.000461242697704084	"All logistic values are the same"	"prevalence"	64	64
"Methylobacterium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.000604051875649243	0.00378611086344436	"All logistic values are the same"	"prevalence"	64	64
"Microbacterium"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	0.48145472508268	0.56236475375714	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Microbacterium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	49.3137299154826	0	11014103.9916291	0.999996427611019	NA	0.00405591372862012	0.0160922895835351	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Microlunatus"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.33054022268004	0.422657989656445	"All logistic values are the same"	"prevalence"	64	64
"Microlunatus"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	4.41357883479797e-08	1.14753049704747e-06	"All logistic values are the same"	"prevalence"	64	64
"Microvirga"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	0.182561475319559	0.267553560906744	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Microvirga"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	49.3137299154826	0	11014103.9916291	0.999996427611019	NA	0.367606317289455	0.455131630929802	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Modestobacter"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	0.000651786420300994	0.00404915103585219	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Modestobacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	49.3137299154826	0	11014103.9916291	0.999996427611019	NA	0.201026198510762	0.290371175626656	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Mucilaginibacter"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.67910553838947	0.740267217312745	"All logistic values are the same"	"prevalence"	64	64
"Mucilaginibacter"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.00497994146229018	0.0191767626686147	"All logistic values are the same"	"prevalence"	64	64
"Mycobacterium"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	9.81431262511254e-08	2.15301483213406e-06	"All logistic values are the same"	"prevalence"	64	64
"Mycobacterium"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.0401658732746053	0.0879303468955636	"All logistic values are the same"	"prevalence"	64	64
"Nakamurella"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0186514059600761	0.0510048495314392	"All logistic values are the same"	"prevalence"	64	64
"Nakamurella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.007753003050461	0.0259171816258268	"All logistic values are the same"	"prevalence"	64	64
"Nitrolancea"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.872509238179748	0.912818904921286	"All logistic values are the same"	"prevalence"	64	64
"Nitrolancea"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.0351022928363118	0.0794897082938415	"All logistic values are the same"	"prevalence"	64	64
"Nitrosospira"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	-15.4778759352361	0	494.099415149474	0.975010011290771	NA	0.00730612873006482	0.0246581844639688	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
"Nocardioides"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.0018599223021623	0.00919482715576009	"All logistic values are the same"	"prevalence"	64	64
"Nocardioides"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.00835875633126951	0.0269359409280483	"All logistic values are the same"	"prevalence"	64	64
"Nordella"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.908258881293997	0.940033090386665	"All logistic values are the same"	"prevalence"	64	64
"Nordella"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	0.236025821951886	0.322354332704716	"All logistic values are the same"	"prevalence"	64	64
"Noviherbaspirillum"	"Reads"	"Reads"	"Reads"	NA	0	NA	NA	NA	0.315735985814162	0.408189064533226	"All logistic values are the same"	"prevalence"	64	64
"Noviherbaspirillum"	"Soil"	"Rhizosphere Soil"	"SoilRhizosphere Soil"	NA	0	NA	NA	NA	1.069462348211e-17	3.75381284222062e-15	"All logistic values are the same"	"prevalence"	64	64
"Novosphingobium"	"Reads"	"Reads"	"Reads"	54.9537317478952	0	54685.159265962	0.999198196963693	NA	0.00543493431423484	0.0200806520452256	"A large coefficient (>15 in absolute value) or small p-value
                (< 10^-10) was obtained from a feature present in >95% of
                samples. Check this is intended."	"prevalence"	64	63
